 1.070	 0.229	-1.031	-0.175
 0.997	 0.239	-0.952	-0.176
 1.039	 0.240	-0.990	-0.208
 1.026	 0.259	-0.979	-0.170
 1.023	 0.220	-0.982	-0.188
 1.043	 0.236	-0.998	-0.191
 1.020	 0.251	-0.975	-0.164
 1.033	 0.208	-0.994	-0.189
 1.031	 0.243	-0.989	-0.162
 1.023	 0.239	-0.979	-0.173
 1.043	 0.230	-1.001	-0.179
 1.031	 0.246	-0.988	-0.162
 1.031	 0.220	-0.988	-0.192
 1.036	 0.238	-0.991	-0.187
 1.037	 0.239	-0.992	-0.186
 1.037	 0.226	-0.994	-0.194
 1.031	 0.242	-0.987	-0.175
 1.022	 0.228	-0.980	-0.177
 1.036	 0.230	-0.994	-0.179
 1.031	 0.232	-0.990	-0.172
 1.033	 0.230	-0.992	-0.171
 1.025	 0.235	-0.984	-0.162
 1.025	 0.232	-0.983	-0.172
 1.032	 0.235	-0.990	-0.176
 1.029	 0.236	-0.987	-0.171
 1.027	 0.244	-0.981	-0.185
 1.028	 0.241	-0.982	-0.185
 1.034	 0.239	-0.989	-0.187
 1.024	 0.237	-0.980	-0.183
 1.037	 0.240	-0.993	-0.178
 1.027	 0.240	-0.985	-0.167
 1.031	 0.239	-0.989	-0.169
 1.030	 0.236	-0.988	-0.173
 1.030	 0.239	-0.986	-0.174
 1.031	 0.235	-0.989	-0.173
 1.025	 0.230	-0.985	-0.168
 1.029	 0.234	-0.987	-0.174
 1.029	 0.232	-0.987	-0.175
 1.031	 0.238	-0.986	-0.183
 1.034	 0.239	-0.989	-0.186
 1.035	 0.238	-0.990	-0.185
 1.027	 0.236	-0.984	-0.176
 1.032	 0.239	-0.986	-0.188
 1.030	 0.231	-0.988	-0.175
 1.032	 0.230	-0.991	-0.173
 1.027	 0.237	-0.984	-0.175
 1.028	 0.237	-0.987	-0.165
 1.031	 0.230	-0.990	-0.170
 1.035	 0.232	-0.992	-0.182
 1.034	 0.234	-0.991	-0.180
 1.032	 0.231	-0.989	-0.183
 1.029	 0.234	-0.986	-0.179
 1.032	 0.240	-0.987	-0.188
 1.029	 0.241	-0.983	-0.186
 1.027	 0.237	-0.982	-0.185
 1.032	 0.237	-0.987	-0.183
