 1.088	 0.283	-1.034	-0.183
 0.933	 0.176	-0.902	-0.163
 0.995	 0.164	-0.959	-0.209
 1.124	 0.332	-1.066	-0.133
 1.084	 0.304	-1.033	-0.126
 1.045	 0.232	-0.996	-0.216
 1.014	 0.241	-0.969	-0.176
 0.996	 0.183	-0.957	-0.205
 1.057	 0.225	-1.007	-0.230
 1.044	 0.298	-0.987	-0.167
 1.029	 0.245	-0.984	-0.177
 1.032	 0.198	-0.994	-0.198
 1.041	 0.240	-1.000	-0.161
 1.030	 0.250	-0.988	-0.152
 1.027	 0.241	-0.983	-0.170
 1.029	 0.238	-0.989	-0.156
 1.031	 0.217	-0.992	-0.180
 1.035	 0.239	-0.989	-0.188
 1.023	 0.250	-0.975	-0.181
 1.034	 0.231	-0.989	-0.191
 1.037	 0.241	-0.991	-0.188
 1.030	 0.239	-0.986	-0.181
 1.025	 0.231	-0.981	-0.185
 1.031	 0.241	-0.988	-0.170
 1.035	 0.242	-0.992	-0.171
 1.035	 0.239	-0.993	-0.165
 1.028	 0.236	-0.988	-0.161
 1.024	 0.230	-0.983	-0.175
 1.036	 0.239	-0.992	-0.175
 1.029	 0.236	-0.984	-0.187
 1.025	 0.228	-0.982	-0.186
 1.027	 0.235	-0.982	-0.188
 1.034	 0.246	-0.986	-0.189
 1.035	 0.239	-0.991	-0.178
 1.033	 0.233	-0.990	-0.180
 1.034	 0.232	-0.992	-0.177
 1.031	 0.236	-0.990	-0.170
 1.029	 0.232	-0.989	-0.165
 1.029	 0.236	-0.987	-0.173
 1.030	 0.237	-0.986	-0.176
 1.035	 0.236	-0.990	-0.186
 1.025	 0.236	-0.983	-0.170
 1.016	 0.233	-0.973	-0.180
 1.015	 0.233	-0.970	-0.186
 1.019	 0.230	-0.976	-0.185
 1.095	 0.268	-1.048	-0.174
 1.024	 0.251	-0.981	-0.154
 1.051	 0.231	-1.005	-0.201
 1.017	 0.239	-0.973	-0.172
 1.017	 0.213	-0.976	-0.189
 1.042	 0.233	-0.998	-0.189
 1.024	 0.263	-0.975	-0.175
 1.028	 0.224	-0.984	-0.192
 1.039	 0.230	-0.997	-0.179
 1.019	 0.235	-0.979	-0.163
 1.035	 0.235	-0.992	-0.182
 1.026	 0.238	-0.983	-0.168
 1.026	 0.229	-0.985	-0.173
 1.033	 0.234	-0.990	-0.182
 1.030	 0.247	-0.984	-0.175
 1.027	 0.239	-0.982	-0.181
 1.032	 0.234	-0.989	-0.178
 1.031	 0.234	-0.988	-0.181
 1.027	 0.235	-0.984	-0.177
 1.037	 0.239	-0.992	-0.181
 1.031	 0.241	-0.988	-0.175
 1.032	 0.232	-0.991	-0.172
 1.026	 0.229	-0.985	-0.176
 1.025	 0.237	-0.981	-0.178
 1.031	 0.245	-0.984	-0.185
 1.033	 0.238	-0.989	-0.179
 1.026	 0.232	-0.982	-0.187
 1.029	 0.237	-0.985	-0.183
 1.030	 0.235	-0.988	-0.176
 1.030	 0.239	-0.987	-0.175
 1.028	 0.233	-0.984	-0.183
 1.026	 0.240	-0.983	-0.172
 1.032	 0.241	-0.988	-0.178
 1.034	 0.239	-0.990	-0.177
 1.036	 0.241	-0.991	-0.179
 1.033	 0.238	-0.989	-0.181
 1.027	 0.239	-0.983	-0.179
 1.032	 0.236	-0.989	-0.177
 1.029	 0.239	-0.985	-0.180
 1.031	 0.237	-0.987	-0.182
 1.035	 0.240	-0.991	-0.178
 1.026	 0.238	-0.984	-0.171
 1.029	 0.237	-0.985	-0.178
 1.031	 0.236	-0.988	-0.177
 1.024	 0.234	-0.983	-0.166
 1.036	 0.238	-0.992	-0.178
 1.026	 0.235	-0.983	-0.174
 1.032	 0.236	-0.990	-0.174
 1.029	 0.237	-0.987	-0.171
 1.028	 0.242	-0.983	-0.178
 1.017	 0.232	-0.974	-0.175
 1.005	 0.209	-0.965	-0.189
 1.067	 0.252	-1.021	-0.178
 1.062	 0.274	-1.015	-0.151
 1.046	 0.241	-0.999	-0.192
 1.018	 0.225	-0.975	-0.189
 1.018	 0.217	-0.978	-0.179
 1.046	 0.232	-1.002	-0.190
 1.042	 0.262	-0.994	-0.173
 1.015	 0.239	-0.970	-0.179
 1.025	 0.213	-0.986	-0.182
 1.036	 0.227	-0.997	-0.168
 1.039	 0.244	-0.996	-0.162
 1.023	 0.236	-0.981	-0.167
 1.029	 0.235	-0.988	-0.167
 1.035	 0.228	-0.995	-0.171
 1.026	 0.238	-0.981	-0.185
 1.031	 0.253	-0.983	-0.182
 1.027	 0.240	-0.980	-0.188
 1.037	 0.235	-0.992	-0.188
 1.025	 0.227	-0.985	-0.175
 1.027	 0.239	-0.985	-0.166
 1.032	 0.242	-0.987	-0.176
 1.038	 0.239	-0.997	-0.166
 1.028	 0.230	-0.988	-0.170
 1.024	 0.226	-0.985	-0.165
 1.036	 0.240	-0.993	-0.172
 1.042	 0.234	-0.998	-0.184
 1.026	 0.233	-0.983	-0.179
 1.030	 0.236	-0.986	-0.184
 1.035	 0.236	-0.990	-0.188
 1.032	 0.237	-0.987	-0.187
 1.026	 0.235	-0.983	-0.175
 1.028	 0.238	-0.984	-0.177
 1.029	 0.231	-0.987	-0.180
 1.030	 0.239	-0.988	-0.168
 1.027	 0.230	-0.985	-0.176
 1.031	 0.236	-0.990	-0.167
 1.034	 0.228	-0.993	-0.176
 1.031	 0.231	-0.988	-0.182
 1.028	 0.241	-0.984	-0.174
 1.032	 0.238	-0.986	-0.190
 1.032	 0.234	-0.989	-0.180
 1.033	 0.238	-0.986	-0.195
 1.032	 0.238	-0.986	-0.190
 1.030	 0.238	-0.987	-0.175
 1.032	 0.235	-0.990	-0.169
 1.030	 0.242	-0.987	-0.168
 1.023	 0.227	-0.983	-0.172
 0.912	 0.184	-0.879	-0.160
 1.214	 0.259	-1.155	-0.268
 1.033	 0.339	-0.974	-0.051
 1.005	 0.172	-0.960	-0.242
 1.068	 0.257	-1.018	-0.192
 1.007	 0.250	-0.966	-0.141
 1.064	 0.185	-1.019	-0.245
 1.062	 0.279	-1.008	-0.187
 1.004	 0.260	-0.957	-0.162
 1.031	 0.187	-0.992	-0.210
 1.065	 0.261	-1.020	-0.164
 1.012	 0.257	-0.967	-0.153
 1.037	 0.213	-0.996	-0.195
 1.009	 0.241	-0.968	-0.152
 1.047	 0.226	-1.005	-0.183
 1.028	 0.239	-0.984	-0.174
 1.029	 0.243	-0.983	-0.184
 1.031	 0.216	-0.990	-0.191
 1.050	 0.231	-1.004	-0.199
 1.023	 0.245	-0.977	-0.182
 1.035	 0.229	-0.991	-0.195
 1.023	 0.236	-0.979	-0.177
 1.039	 0.229	-0.998	-0.177
 1.030	 0.240	-0.988	-0.168
 1.017	 0.238	-0.976	-0.160
 1.029	 0.233	-0.987	-0.174
 1.042	 0.243	-0.999	-0.169
 1.027	 0.238	-0.984	-0.176
 1.025	 0.233	-0.980	-0.189
 1.025	 0.233	-0.980	-0.185
 1.034	 0.238	-0.990	-0.182
 1.035	 0.239	-0.991	-0.180
 1.024	 0.234	-0.981	-0.177
 1.027	 0.235	-0.985	-0.173
 1.031	 0.235	-0.989	-0.174
 1.038	 0.241	-0.995	-0.174
 1.026	 0.236	-0.984	-0.170
 1.028	 0.227	-0.988	-0.171
 1.029	 0.239	-0.987	-0.167
 1.029	 0.237	-0.985	-0.181
 1.031	 0.235	-0.987	-0.182
 1.029	 0.233	-0.986	-0.182
 1.033	 0.242	-0.988	-0.179
 1.030	 0.238	-0.985	-0.184
 1.029	 0.232	-0.988	-0.171
 1.032	 0.236	-0.990	-0.174
 1.031	 0.238	-0.988	-0.177
 1.033	 0.240	-0.989	-0.173
 1.029	 0.233	-0.988	-0.170
 1.026	 0.234	-0.985	-0.169
 1.030	 0.234	-0.986	-0.183
 1.018	 0.235	-0.976	-0.169
 1.036	 0.245	-0.989	-0.186
 1.058	 0.243	-1.014	-0.177
 1.027	 0.230	-0.985	-0.178
 1.029	 0.237	-0.983	-0.189
 1.021	 0.236	-0.978	-0.176
 1.034	 0.231	-0.992	-0.183
 1.045	 0.241	-1.002	-0.172
 1.025	 0.240	-0.983	-0.168
 1.025	 0.227	-0.983	-0.181
 1.036	 0.240	-0.994	-0.167
 1.030	 0.233	-0.989	-0.172
 1.027	 0.238	-0.984	-0.171
 1.018	 0.238	-0.975	-0.173
 1.031	 0.233	-0.987	-0.185
 1.034	 0.238	-0.992	-0.172
 1.022	 0.234	-0.978	-0.180
 1.026	 0.236	-0.983	-0.177
 1.030	 0.230	-0.989	-0.177
 1.031	 0.235	-0.988	-0.178
 1.020	 0.233	-0.978	-0.170
