 1.051	 0.235	-1.008	-0.188
 1.011	 0.244	-0.967	-0.161
 1.048	 0.231	-1.004	-0.192
 1.035	 0.243	-0.994	-0.160
 1.019	 0.240	-0.974	-0.177
 1.051	 0.233	-1.008	-0.186
 1.017	 0.251	-0.973	-0.157
 1.046	 0.224	-1.002	-0.200
 1.036	 0.245	-0.993	-0.164
 1.014	 0.231	-0.972	-0.173
 1.050	 0.232	-1.006	-0.189
 1.021	 0.257	-0.975	-0.161
 1.042	 0.223	-1.000	-0.188
 1.032	 0.246	-0.987	-0.173
 1.024	 0.235	-0.982	-0.173
 1.041	 0.231	-0.997	-0.191
 1.026	 0.248	-0.981	-0.168
 1.039	 0.228	-0.996	-0.191
 1.035	 0.241	-0.991	-0.177
 1.026	 0.235	-0.983	-0.173
 1.028	 0.227	-0.987	-0.177
 1.031	 0.237	-0.989	-0.169
 1.030	 0.230	-0.989	-0.175
 1.030	 0.231	-0.987	-0.179
 1.031	 0.233	-0.987	-0.186
 1.035	 0.230	-0.994	-0.177
 1.029	 0.235	-0.986	-0.177
 1.032	 0.235	-0.990	-0.172
 1.028	 0.235	-0.985	-0.173
 1.028	 0.232	-0.985	-0.179
 1.028	 0.239	-0.985	-0.171
 1.034	 0.241	-0.990	-0.176
 1.034	 0.239	-0.989	-0.183
 1.025	 0.232	-0.982	-0.182
 1.027	 0.233	-0.985	-0.177
 1.038	 0.236	-0.994	-0.183
 1.029	 0.237	-0.983	-0.189
 1.024	 0.232	-0.981	-0.180
 1.025	 0.235	-0.983	-0.173
 1.031	 0.236	-0.988	-0.178
 1.024	 0.244	-0.978	-0.178
 1.028	 0.233	-0.984	-0.185
 1.033	 0.228	-0.992	-0.173
 1.033	 0.234	-0.989	-0.185
 1.032	 0.235	-0.989	-0.180
 1.031	 0.230	-0.989	-0.179
 1.029	 0.227	-0.989	-0.173
 1.035	 0.234	-0.992	-0.177
 1.027	 0.235	-0.984	-0.176
 1.027	 0.235	-0.983	-0.181
 1.030	 0.234	-0.988	-0.175
 1.033	 0.237	-0.989	-0.182
 1.028	 0.232	-0.985	-0.184
 1.037	 0.235	-0.994	-0.180
 1.031	 0.234	-0.988	-0.182
 1.021	 0.229	-0.980	-0.171
 1.030	 0.236	-0.987	-0.178
 1.029	 0.233	-0.985	-0.189
 1.028	 0.237	-0.985	-0.178
 1.028	 0.232	-0.985	-0.178
 1.035	 0.239	-0.991	-0.177
 1.024	 0.233	-0.982	-0.174
 1.033	 0.237	-0.987	-0.187
 1.029	 0.236	-0.985	-0.182
 1.026	 0.239	-0.983	-0.172
 1.027	 0.236	-0.983	-0.181
 1.023	 0.230	-0.982	-0.172
 1.034	 0.239	-0.990	-0.178
 1.028	 0.234	-0.985	-0.173
 1.034	 0.234	-0.992	-0.178
 1.030	 0.238	-0.984	-0.189
 1.030	 0.243	-0.985	-0.177
