 1.041	 0.240	-0.997	-0.178
 1.034	 0.238	-0.991	-0.173
 1.031	 0.241	-0.986	-0.178
 1.033	 0.243	-0.990	-0.168
 1.038	 0.242	-0.994	-0.178
 1.027	 0.239	-0.983	-0.179
 1.028	 0.235	-0.986	-0.174
 1.032	 0.240	-0.988	-0.173
 1.032	 0.234	-0.989	-0.177
 1.033	 0.240	-0.990	-0.176
 1.037	 0.237	-0.994	-0.176
 1.033	 0.238	-0.989	-0.181
 1.033	 0.240	-0.990	-0.172
 1.027	 0.236	-0.985	-0.170
 1.033	 0.234	-0.989	-0.187
 1.032	 0.234	-0.990	-0.171
 1.027	 0.230	-0.986	-0.174
 1.033	 0.240	-0.990	-0.170
 1.031	 0.239	-0.986	-0.185
 1.027	 0.238	-0.985	-0.166
 1.029	 0.238	-0.986	-0.172
 1.031	 0.234	-0.988	-0.180
 1.025	 0.237	-0.982	-0.172
 1.031	 0.242	-0.985	-0.181
 1.035	 0.238	-0.990	-0.187
 1.034	 0.241	-0.990	-0.176
 1.032	 0.238	-0.989	-0.178
 1.036	 0.238	-0.992	-0.175
 1.028	 0.233	-0.985	-0.179
 1.039	 0.242	-0.994	-0.178
 1.032	 0.236	-0.989	-0.180
 1.032	 0.236	-0.989	-0.175
 1.031	 0.238	-0.988	-0.176
 1.032	 0.239	-0.989	-0.175
 1.034	 0.235	-0.991	-0.177
 1.031	 0.233	-0.988	-0.177
 1.037	 0.240	-0.993	-0.178
 1.036	 0.241	-0.991	-0.180
 1.039	 0.231	-0.996	-0.184
 1.029	 0.232	-0.987	-0.179
 1.038	 0.233	-0.995	-0.178
 1.029	 0.234	-0.988	-0.169
 1.032	 0.235	-0.990	-0.176
 1.029	 0.232	-0.986	-0.181
 1.025	 0.233	-0.982	-0.177
 1.031	 0.240	-0.986	-0.180
 1.033	 0.235	-0.990	-0.176
 1.034	 0.237	-0.991	-0.176
 1.036	 0.239	-0.992	-0.177
 1.034	 0.240	-0.989	-0.179
 1.030	 0.240	-0.987	-0.169
 1.035	 0.241	-0.990	-0.183
 1.035	 0.236	-0.990	-0.187
 1.031	 0.237	-0.989	-0.172
 1.031	 0.243	-0.987	-0.173
 1.037	 0.241	-0.992	-0.182
 1.036	 0.243	-0.992	-0.174
 1.036	 0.238	-0.993	-0.174
 1.035	 0.243	-0.990	-0.178
 1.032	 0.238	-0.990	-0.172
 1.031	 0.241	-0.986	-0.180
 1.035	 0.239	-0.990	-0.181
 1.031	 0.238	-0.987	-0.177
 1.036	 0.238	-0.993	-0.175
 1.033	 0.241	-0.989	-0.177
 1.038	 0.238	-0.994	-0.180
 1.042	 0.243	-0.996	-0.186
 1.032	 0.240	-0.989	-0.174
 1.029	 0.237	-0.985	-0.181
 1.036	 0.231	-0.994	-0.177
 1.031	 0.238	-0.987	-0.178
 1.034	 0.240	-0.990	-0.175
 1.035	 0.238	-0.993	-0.169
 1.030	 0.235	-0.987	-0.175
 1.036	 0.240	-0.992	-0.179
 1.030	 0.235	-0.987	-0.177
