 1.060	 0.225	-1.018	-0.193
 1.012	 0.247	-0.969	-0.156
 1.037	 0.227	-0.995	-0.186
 1.026	 0.241	-0.982	-0.174
 1.037	 0.244	-0.994	-0.170
 1.020	 0.233	-0.977	-0.177
 1.033	 0.247	-0.987	-0.182
 1.022	 0.225	-0.980	-0.182
 1.031	 0.235	-0.990	-0.169
 1.030	 0.233	-0.990	-0.166
 1.028	 0.230	-0.985	-0.180
 1.025	 0.238	-0.982	-0.175
 1.034	 0.236	-0.993	-0.169
 1.027	 0.235	-0.984	-0.178
 1.032	 0.232	-0.990	-0.177
 1.029	 0.236	-0.986	-0.177
 1.032	 0.234	-0.991	-0.172
 1.031	 0.243	-0.987	-0.171
 1.030	 0.241	-0.986	-0.174
 1.033	 0.238	-0.989	-0.178
 1.031	 0.237	-0.987	-0.182
 1.026	 0.228	-0.985	-0.174
 1.031	 0.234	-0.989	-0.174
 1.028	 0.230	-0.986	-0.179
 1.031	 0.234	-0.989	-0.173
 1.029	 0.237	-0.987	-0.169
 1.036	 0.234	-0.995	-0.171
 1.031	 0.239	-0.990	-0.165
 1.027	 0.232	-0.986	-0.174
 1.023	 0.229	-0.980	-0.183
 1.032	 0.236	-0.989	-0.176
 1.031	 0.240	-0.987	-0.177
 1.038	 0.240	-0.995	-0.173
 1.027	 0.240	-0.984	-0.168
 1.033	 0.239	-0.989	-0.177
 1.031	 0.236	-0.988	-0.176
 1.030	 0.239	-0.987	-0.174
 1.031	 0.240	-0.988	-0.174
 1.027	 0.239	-0.984	-0.171
 1.024	 0.237	-0.981	-0.176
 1.034	 0.237	-0.990	-0.180
 1.029	 0.233	-0.987	-0.172
 1.028	 0.233	-0.985	-0.183
 1.033	 0.235	-0.990	-0.180
 1.031	 0.240	-0.988	-0.173
 1.036	 0.236	-0.994	-0.175
 1.035	 0.230	-0.994	-0.177
 1.037	 0.235	-0.993	-0.183
 1.032	 0.234	-0.990	-0.175
 1.031	 0.234	-0.989	-0.172
 1.030	 0.240	-0.986	-0.172
 1.029	 0.234	-0.985	-0.181
 1.035	 0.241	-0.991	-0.174
 1.029	 0.237	-0.986	-0.171
 1.039	 0.236	-0.995	-0.186
 1.027	 0.233	-0.984	-0.175
 1.032	 0.235	-0.990	-0.174
 1.029	 0.238	-0.986	-0.171
 1.029	 0.241	-0.985	-0.174
 1.032	 0.240	-0.989	-0.173
 1.032	 0.241	-0.989	-0.168
 1.029	 0.240	-0.985	-0.178
 1.032	 0.241	-0.987	-0.176
 1.032	 0.230	-0.990	-0.179
 1.031	 0.243	-0.988	-0.170
 1.023	 0.231	-0.980	-0.180
 1.046	 0.236	-1.004	-0.176
 1.014	 0.239	-0.971	-0.168
 1.048	 0.226	-1.007	-0.183
 1.011	 0.250	-0.966	-0.159
 1.042	 0.216	-1.003	-0.180
 1.030	 0.252	-0.984	-0.169
 1.025	 0.230	-0.983	-0.173
 1.036	 0.237	-0.993	-0.177
 1.029	 0.238	-0.987	-0.166
 1.031	 0.229	-0.989	-0.184
 1.030	 0.240	-0.987	-0.170
 1.030	 0.225	-0.990	-0.177
 1.036	 0.232	-0.992	-0.188
 1.033	 0.236	-0.992	-0.164
 1.026	 0.233	-0.985	-0.171
 1.030	 0.229	-0.988	-0.177
 1.032	 0.234	-0.990	-0.177
 1.028	 0.232	-0.986	-0.174
 1.031	 0.232	-0.990	-0.170
