 1.063	 0.229	-1.020	-0.195
 1.006	 0.247	-0.962	-0.165
 1.043	 0.234	-1.000	-0.183
 1.021	 0.234	-0.979	-0.169
 1.037	 0.248	-0.991	-0.177
 1.014	 0.228	-0.972	-0.177
 1.050	 0.247	-1.005	-0.177
 1.016	 0.228	-0.975	-0.171
 1.041	 0.241	-0.996	-0.185
 1.020	 0.235	-0.979	-0.165
 1.028	 0.235	-0.985	-0.177
 1.024	 0.237	-0.981	-0.174
 1.037	 0.229	-0.996	-0.176
 1.022	 0.235	-0.979	-0.173
 1.035	 0.236	-0.992	-0.178
 1.025	 0.229	-0.984	-0.169
 1.038	 0.235	-0.994	-0.187
 1.027	 0.239	-0.986	-0.159
 1.036	 0.232	-0.993	-0.178
 1.031	 0.229	-0.991	-0.169
 1.035	 0.241	-0.991	-0.174
 1.029	 0.226	-0.989	-0.174
 1.035	 0.244	-0.990	-0.180
 1.031	 0.235	-0.989	-0.171
 1.034	 0.232	-0.991	-0.182
 1.025	 0.239	-0.982	-0.176
 1.031	 0.236	-0.987	-0.181
 1.028	 0.237	-0.985	-0.173
 1.028	 0.231	-0.986	-0.177
 1.026	 0.240	-0.983	-0.172
 1.032	 0.239	-0.989	-0.175
 1.027	 0.238	-0.984	-0.174
 1.031	 0.234	-0.990	-0.170
 1.030	 0.240	-0.987	-0.174
 1.023	 0.229	-0.981	-0.178
 1.029	 0.238	-0.986	-0.173
 1.028	 0.239	-0.985	-0.173
 1.033	 0.238	-0.989	-0.180
 1.027	 0.233	-0.985	-0.174
 1.028	 0.234	-0.987	-0.168
 1.033	 0.230	-0.992	-0.173
 1.033	 0.233	-0.992	-0.169
 1.031	 0.233	-0.990	-0.166
 1.025	 0.234	-0.982	-0.175
 1.032	 0.229	-0.991	-0.174
 1.030	 0.233	-0.988	-0.179
 1.023	 0.232	-0.981	-0.173
 1.041	 0.232	-0.999	-0.179
 1.028	 0.238	-0.986	-0.171
 1.046	 0.227	-1.006	-0.177
 1.021	 0.245	-0.976	-0.170
 1.030	 0.233	-0.988	-0.176
 1.038	 0.231	-0.998	-0.167
 1.030	 0.246	-0.986	-0.170
 1.027	 0.231	-0.984	-0.182
 1.041	 0.243	-0.998	-0.170
 1.025	 0.231	-0.982	-0.177
 1.038	 0.232	-0.995	-0.183
 1.023	 0.241	-0.981	-0.159
 1.031	 0.229	-0.987	-0.186
 1.031	 0.242	-0.989	-0.161
 1.031	 0.234	-0.986	-0.190
 1.021	 0.231	-0.980	-0.170
 1.033	 0.240	-0.990	-0.176
 1.028	 0.229	-0.986	-0.182
 1.030	 0.241	-0.986	-0.176
 1.029	 0.239	-0.987	-0.166
 1.026	 0.240	-0.983	-0.168
 1.033	 0.235	-0.990	-0.183
 1.033	 0.232	-0.992	-0.174
 1.023	 0.242	-0.979	-0.174
 1.037	 0.240	-0.994	-0.174
 1.032	 0.238	-0.989	-0.176
 1.030	 0.230	-0.989	-0.174
 1.027	 0.228	-0.987	-0.170
 1.025	 0.233	-0.983	-0.169
 1.024	 0.235	-0.982	-0.169
 1.026	 0.232	-0.983	-0.180
 1.036	 0.236	-0.992	-0.179
 1.032	 0.231	-0.990	-0.174
 1.032	 0.238	-0.987	-0.185
 1.036	 0.239	-0.992	-0.180
 1.029	 0.236	-0.987	-0.173
 1.028	 0.232	-0.987	-0.170
 1.029	 0.235	-0.987	-0.172
 1.033	 0.243	-0.987	-0.180
 1.027	 0.236	-0.983	-0.178
 1.031	 0.233	-0.991	-0.164
 1.026	 0.236	-0.984	-0.169
 1.035	 0.238	-0.992	-0.177
 1.027	 0.237	-0.986	-0.166
 1.029	 0.236	-0.985	-0.178
 1.035	 0.235	-0.992	-0.177
 1.025	 0.234	-0.982	-0.180
 1.036	 0.239	-0.993	-0.169
 1.037	 0.235	-0.993	-0.181
 1.029	 0.238	-0.987	-0.170
 1.037	 0.229	-0.995	-0.180
 1.040	 0.238	-0.997	-0.178
 1.025	 0.238	-0.982	-0.176
 1.031	 0.222	-0.991	-0.178
 1.034	 0.243	-0.991	-0.168
 1.025	 0.227	-0.985	-0.170
 1.035	 0.239	-0.990	-0.185
 1.027	 0.232	-0.986	-0.170
 1.044	 0.234	-0.999	-0.195
 1.027	 0.239	-0.985	-0.163
 1.033	 0.230	-0.990	-0.183
 1.030	 0.245	-0.987	-0.165
 1.035	 0.237	-0.991	-0.177
 1.030	 0.237	-0.985	-0.186
 1.034	 0.238	-0.991	-0.176
 1.031	 0.235	-0.986	-0.186
 1.028	 0.234	-0.988	-0.166
 1.025	 0.231	-0.983	-0.178
 1.032	 0.237	-0.990	-0.174
 1.024	 0.232	-0.983	-0.170
 1.034	 0.242	-0.990	-0.173
 1.029	 0.240	-0.986	-0.174
 1.032	 0.245	-0.988	-0.172
 1.029	 0.242	-0.984	-0.178
 1.032	 0.231	-0.990	-0.174
 1.035	 0.241	-0.991	-0.179
 1.031	 0.240	-0.987	-0.180
 1.030	 0.236	-0.989	-0.170
 1.026	 0.232	-0.986	-0.167
 1.029	 0.240	-0.986	-0.170
 1.028	 0.231	-0.987	-0.171
 1.028	 0.237	-0.984	-0.183
 1.032	 0.236	-0.988	-0.179
 1.028	 0.227	-0.987	-0.176
 1.027	 0.238	-0.984	-0.175
 1.028	 0.228	-0.988	-0.170
 1.032	 0.234	-0.990	-0.174
 1.033	 0.230	-0.991	-0.179
 1.029	 0.230	-0.988	-0.173
 1.029	 0.236	-0.986	-0.176
 1.026	 0.232	-0.984	-0.173
 1.029	 0.238	-0.985	-0.181
 1.034	 0.233	-0.991	-0.179
 1.026	 0.237	-0.984	-0.167
 1.031	 0.235	-0.988	-0.177
 1.030	 0.237	-0.986	-0.178
 1.028	 0.238	-0.985	-0.174
 1.028	 0.240	-0.985	-0.171
 1.021	 0.231	-0.979	-0.170
 1.024	 0.241	-0.980	-0.169
 1.024	 0.234	-0.981	-0.177
 1.033	 0.235	-0.990	-0.178
 1.021	 0.228	-0.979	-0.178
 1.037	 0.234	-0.994	-0.179
 1.036	 0.242	-0.994	-0.166
